text,label
"Government-approved data entry project: type documents from home and earn Rs 50,000 per month. Materials provided. Pay Rs 800 for registration and starter pack to begin.",2
Union Bank of India home loan offer: Interest rates starting at 8.5% p.a. Apply online and get instant sanction in principle. Visit the Union Bank of India website for complete details.,0
"Get paid Rs 999 for every product review you submit on our platform. Reviews take 5 minutes. Earn Rs 1,500 working just 2 hours a day from the comfort of your home.",2
LinkedIn: Neha Gupta from Tech Mahindra has sent you a connection request along with a message about a Software Engineer opportunity. View the request in your LinkedIn app.,0
"We are hiring home-based workers for product review writing. Earn Rs 1,500 per review, paid daily. All you need is a smartphone. Advance payment of Rs 2,000 for account activation.",2
"Merchant payment from BHIM UPI: Pay Rs 3,000 registration fee to unlock your seller account and start receiving unlimited UPI payments. Link: merchant-upi2026.in",2
Your OTP for Axis Bank card transaction is 651172. Valid for 5 minutes. Do not share with anyone. Beware of fraudsters.,0
Zomato: Your order #185307616 has been delivered successfully. We hope you love your purchase! Rate your experience on the Zomato app to help other customers.,0
You are under digital custody as ordered by the Supreme Court cybercrime bench. This is RBI Cybercrime Division. Your Aadhaar number appears in a foreign exchange violation investigation. Cooperate immediately or face arrest.,1
Inspector Deepak Verma here from SEBI Fraud Division. A case of tax evasion has been filed using your PAN card. Do not disconnect. Stay on this call until further instructions.,1
Your Bank of Baroda Visa card ending 9012 has been compromised. We have blocked it temporarily. Issue a new card by verifying at bankofbaroda-card.net/replace.,3
"Dear recipient, your international parcel containing gifts and electronics from Canada is held at Delhi Customs. Pay Rs 1,500 customs tax at the link to release and deliver it.",2
Reliance Fresh: Rate your recent purchase from order #230910067. Your honest review helps millions of shoppers make better decisions. Takes only 30 seconds to submit.,0
Alert from RBI Cybercrime Division: suspicious drug trafficking activity detected linked to your Passport. Your cooperation is mandatory under the IT Act. Do not disconnect or share this information with anyone.,1
"Your Aadhaar number has been selected in the Swachh Bharat digital reward scheme. Winning amount: Rs 2 lakh. Pay registration fee of Rs 2,500 to activate the transfer.",2
"Final warning from the Anti-Corruption Bureau: your PAN card is linked to active drug trafficking proceedings. Transfer Rs 40,000 to the government escrow account within 15 minutes to avoid arrest.",1
"Blood donation camp at AIIMS on 15-May-2026, 2–4 PM. Your registration is confirmed. Donate blood, save lives. Carry government-issued ID. Light refreshments provided.",0
This is DCP Suresh Kumar from the Ministry of Home Affairs. Your SIM card has been linked to a hawala dealings case. A non-bailable warrant is being processed. Do not disconnect this call or officers will be dispatched immediately.,1
This is an automated notice from the NCB. Your Driving License has been flagged for tax evasion. You have 15 minutes to report online or a physical warrant will be issued.,2
Canara Bank OTP for login is 292688. This OTP is valid for 5 minutes. Never share it with anyone including bank staff.,0
"SBI: A transaction of Rs 25,000 was attempted from your account. If not done by you, click here to reverse it and secure your account: sbi-fraud.in/report",3
"PNB: Use OTP 449156 to authenticate your account change request. Valid for 10 minutes. If you did not request this, please call our official helpline.",0
Apollo Hospital: Your lab test results for Patient ID 48291 are ready. Visit our website or the Apollo Hospital patient portal to view your reports securely.,0
IRCTC OTP for your booking is 211674. Valid for 10 minutes. Do not share. IRCTC will never call you for this OTP.,0
Alert from TRAI: suspicious narcotics trafficking activity detected linked to your SIM card. Your cooperation is mandatory under the IT Act. Do not disconnect or share this information with anyone.,1
Congratulations! You have been shortlisted for the Data Analyst interview at Google India. Your interview is scheduled for 07-May at 2–4 PM. Please carry your resume and documents.,0
URGENT IndusInd Bank Notice: Credit card ending 8888 will be permanently deactivated in 6 hours if KYC is not completed. Update now: indusind-kyc.net,3
We have been chatting for months and I truly love you. I am coming to India next week but my account is blocked. Please send Rs 1 lakh for my emergency visa processing fee urgently.,2
Your Passport has appeared in a illegal transactions money trail. Interpol has frozen your financial accounts pending investigation. Cooperate now by calling back to verify your identity.,1
Lucky Winner Alert: Your number was drawn in the Flipkart Big Billion Days cashback lottery. Prize: Rs 2 lakh. Pay Rs 499 as a refundable security deposit to claim.,2
HDFC Bank: Your account ending 9999 is scheduled for closure due to inactivity and incomplete KYC. Reactivate within 2 hours at hdfc-reactivate.in.,3
Bank of India Security: Your account ending 1234 shows a suspicious login from an unrecognized device. Confirm it was you or click to secure your account immediately.,3
You are under digital custody as ordered by the Supreme Court cybercrime bench. This is Mumbai Crime Branch. Your SIM card number appears in a PMLA violation investigation. Cooperate immediately or face arrest.,1
OTP 895374 is for your ICICI Bank mobile banking login. Expires in 5 minutes. ICICI Bank staff will NEVER ask for your OTP. Stay safe from fraudsters.,0
Action required: Yes Bank has detected that your registered mobile number does not match our records. Update your KYC within 6 hours to avoid suspension.,3
"Congratulations! Amazon Pay has selected your UPI ID for a cashback of Rs 1.5 lakh. To receive it, scan the QR code we send and enter your UPI PIN to confirm your identity.",2
"Dear user, your PhonePe account will be deactivated in 20 minutes due to incomplete KYC. Verify at phonepe-kyc.net to continue using UPI services without interruption.",3
You are under digital custody as ordered by the Supreme Court cybercrime bench. This is TRAI. Your SIM card number appears in a tax evasion investigation. Cooperate immediately or face arrest.,1
This is Deputy Commissioner Dinesh Mehta from the NCB. Your Passport has been linked to a illegal transactions case. A non-bailable warrant is being processed. Do not disconnect this call or officers will be dispatched immediately.,1
"I found your profile and felt an instant connection. I am Arjun living in Singapore. I want to visit India to meet you but I need Rs 40,000 for my flight ticket and visa fees urgently.",4
Axis Bank: Your account ending 2222 is scheduled for closure due to inactivity and incomplete KYC. Reactivate within 6 hours at axis-reactivate.in.,3
"Our Binance Coin arbitrage trading group made 40% last month. Join our Telegram for live signals. Premium membership: Rs 3,000/month. Copy our trades and grow your portfolio today.",2
Action required: Axis Bank has detected that your registered mobile number does not match our records. Update your KYC within 4 hours to avoid suspension.,3
"This is a message from Virat Kohli's official team. You have been selected to receive a personal gift of Rs 15,000. Pay Rs 999 as customs clearance to receive the parcel at your address.",2
"Indian Overseas Bank Fraud Alert: A Rs 10,000 transaction on your account ending 8888 is pending verification. Approve or deny at iob-transaction.in before it is processed.",3
"Yes Bank Savings Interest: Rs 250 credited to your account ending 0001 as quarterly interest. Your balance is now Rs Rs 24,800. Visit our app for full statement.",0
